,product_id,product_url,product_name,image_url,price_raw,price,specs,description,company_name,company_url,company_location,rating,rating_count,gst_number,iec_number,exports_to,badges
42,23433312348,https://export.indiamart.com/products/?id=23433312348&pos=3&kwd=cap%20making%20machine&tags=A||||8752.144|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-2-8-0|qrd:250903|mrd:250721|prdt:250903,"Bouffant Cap Making Machine, Production Capacity: 100 Caps/min",https://5.imimg.com/data5/SELLER/Default/2021/5/DW/VD/NK/9967346/bouffant-cap-making-machine-1000x1000.png,$ 10779.00,10779,"{'Production Capacity': '100 caps/min', 'Automation Grade': 'Automatiic', 'Phase': '3', 'Power Source': 'Electric', 'Brand': 'JSI', 'Material': 'MS', 'Operation Mode': 'Automatic', 'Type': 'Bouffant Cap Making Machine', 'Country of Origin': 'Made in India'}",OUR COMPANY DEALS IN MEDICAL NON WOVEN HEAD CAP MAKING MACHINE AUTOMATIC . we have good qulaity machine at best price in market.,,https://export.indiamart.com/company/jaishreeindustries/,,,,,,[],[]
43,22656712191,https://export.indiamart.com/products/?id=22656712191&pos=4&kwd=cap%20making%20machine&tags=A||||8752.144|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-2-8-0|qrd:250903|mrd:250721|prdt:250903,RZM-SC01 Fully Automatic Surgical Cap Making Machine,https://5.imimg.com/data5/SELLER/Default/2020/9/XC/QZ/BZ/81554175/rzm-sc01-fully-automatic-surgical-cap-making-machine-1000x1000.jpg,$ 20423.38,20423,"{'Automation Grade': 'Fully Automatic', 'Power': '10 kW', 'Material': 'Stainless Steel', 'Voltage': '220 V', 'Model Number/Name': 'RZM-SC01', 'Production Speed': '100-130 Pieces Per Minute', 'Weight': '1055 Kgs (Approx)', 'Dimensions': '3800 x 800 x 1000 mm (L x W x H)'}",Disposable Surgical Face Mask Making Machine Automatic Outside Earloop Face Mask Making Machinery,,https://export.indiamart.com/company/ruianzhenjing/,,,,,,[],[]
44,2851084135755,https://export.indiamart.com/products/?id=2851084135755&pos=5&kwd=cap%20making%20machine&tags=BA||||8228.275|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-2-8-0|qrd:250903|mrd:250721|prdt:250903,"Approx. 15 K.w. Aluminium ROPP Screw Cap Making Machine - Labh Group, Production Capacity: Approx. 240000 Caps Per Shift",https://5.imimg.com/data5/SELLER/Default/2023/5/305857380/MV/YG/MD/3651682/aluminium-ropp-screw-cap-making-machine-1000x1000.jpg,$ 11346.32,11346,"{'Production Capacity': 'Approx. 240000 caps per shift', 'Machine Material': 'Mild Steel', 'Power': 'Approx. 15 K.W.', 'Automation Grade': 'Automatic', 'Voltage': '440 V', 'Phase': '3 Phase', 'Power Source': 'Electric', 'Speed': 'Approx. 500 caps per minute', 'Cap Diameter': '22 mm to 38 mm', 'Blanking Frequency': 'Approx. 500', 'Main Gear Box': 'Bonfiglioli - Italy or equivalent', 'Main Motor': 'Siemens, Japan or equivalent', 'Working Temperature': '-10 DegreeC to 40 DegreeC ( 14 DegreeF to 104 DegreeF )', 'Working Hours': '24 hours per day', 'Noise Level': 'Up to 80 dbA', 'Country of Origin': 'Made in India', 'Name': 'Aluminium ROPP Screw Cap Making Machine', 'Function': 'To produce Aluminium ROPP caps for packaging products in bottles', 'Production Speed per Shift': 'Approx. 240000 caps', 'Production Speed per Hour': 'Approx. 30,000 caps', 'Production Speed per Minute': 'Approx. 500 caps', 'Raw Material': 'Printed aluminium sheet', 'Sheet Specification': '0.18 - 0.19 mm thick, alloy & temper confirming to AA 8011 H14', 'Cap Size Range': '22 mm to 38 mm ( Diameter )', 'Liner Specification': 'EPE 1.5 mm thick mono layer or multi-layer', 'Application': 'For bottle packing of beverages & other liquid products', 'Manpower requirement': '3', 'Floor space required': 'Approx. 120 sq. meters', 'Ancillary Equipment 1': 'Voltage stabilizer', 'Ancillary Equipment 2': 'Power generator', 'Ancillary Equipment 3': 'Compressor', 'Switch Gears': 'Schneider - France or equivalent', 'Warranty': '1 +1 year extended warranty', 'Power Supply': '440 Volts, 50 Hz, A.C., Three phase with neutral (can also be designed as per specific requirement)', 'Note': 'Exact specifications may vary and shall be made available upon specific request.'}","Best quality Aluminium ROPP Screw Cap Making Machine from Labh Group - A Global leader with 30+ years of rich experience with presence in 100+ countries and serving 10,000+ delighted customers across the globe!     Aluminium ROPP Screw Cap Making Machine is used in the manufacturing process of bottle caps. ROPP caps are widely used in the packaging industry for sealing wine bottles, liquor bottles, and other beverage bottles.     >> Salient features of Labh Aluminium ROPP Screw Cap Making Machine     • Fully integrated automatic line with automatic flow of caps from press to knurling machine, to lining machine  • Saving in manpower as the press, knurling & lining (wadding) operations are interconnected & PLC controlled.  • Operator assistance is only required for feeding sheets to gang slitter, presenting strips to feeder of the press and dumping wads to hopper  • Power press offered is of heavy duty, super rigid, high precision with pneumatic clutch and brake, for good die life and best performance  • Press has precisely finished guides and gibs for the slide for smooth and accurate motion, for long die life  • Knurling tool is manufactured out of best alloy steels and precision finished on CNC wire-cut EDM machines for long life and accurate finish to the caps  • Output of the knurling/scoring machine is perfectly oriented to enter next operation without requiring intermediate hopper or orientation system  • Lining machine is designed with continuous rotary motion turrets for smooth operation  • Electronic batch counter is provided in the line after lining  • Aesthetically and ergonomically build machine for best performance  • Produced in an advanced state of the art manufacturing facility  • World class bought out items for optimum operations  • Designed to work 24 hours, round the clock  • Operator friendly machine, hence easy to operate and maintain   • Low maintenance and operating cost  • Sturdy design to ensure long life and trouble-free operation     >>Why to buy Aluminium ROPP Screw Cap Making Machine from Labh Group?     • Best quality product at most competitive price  • Complete turn-key solutions  • 1 + 1 year extended warranty  • Smooth installation & commissioning  • Lifetime support     Labh Group is a global engineering and technology-driven industrial conglomerate with headquarter in India. We provide complete end-to-end next-generation smart, innovative turn-key solutions to diverse industries across the globe. With 30+ years of rich experience and presence in 100+ countries, we have helped 10000+ customers to excel and outperform in their industry.      *****Always give people more than they expect … Our Philosophy*****     Welcome to Labh Group!  #Sheet_Metal_Machinery #Power_Press_Machines #Economical_Sink_Making_Machines  #Kitchen_Sink_Making_Machines #Stainless_Steel_Sink_Making_Machines     #LabhGroup #Turnkey_Projects #Turnkey_Solutions",,https://export.indiamart.com/company/labhgroup-plant-machinery/,,,,,,[],[]
45,22232487862,https://export.indiamart.com/products/?id=22232487862&pos=6&kwd=cap%20making%20machine&tags=BA||||8752.144|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-2-8-0|qrd:250903|mrd:250721|prdt:250903,Aman Impex Single Fully Automatic Bouffant Cap Making Machine,https://5.imimg.com/data5/SELLER/Default/2023/7/326643750/UL/OD/RE/19251769/fully-automatic-bouffant-cap-making-machine-1000x1000.jpg,$ 11346.32,11346,"{'Brand': 'Aman Impex', 'Automation Grade': 'Automatic', 'Phase': 'Single', 'Material': 'SS', 'Operation Mode': 'Automatic', 'I Deal In': 'New Only'}",We are one of the Leading supplier and Manufacturer of Fully automatic bouffant Cap Making Machine.,,https://export.indiamart.com/company/aman-hydraulics/,,,,,,[],[]
46,22228965097,https://export.indiamart.com/products/?id=22228965097&pos=7&kwd=cap%20making%20machine&tags=BA||||8752.144||product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-2-8-0|qrd:250903|mrd:250721|prdt:250903,"Flipp Off Cap Making Machine, Production Capacity: Standard",https://5.imimg.com/data5/QE/MF/YY/SELLER-19225445/flipp-off-cap-making-machine-1000x1000.jpg,,,"{'Production Capacity': 'Standard', 'Machine Material': 'Stainless Steel', 'Automation Grade': 'yes', 'Phase': 'single', 'Speed': 'standard'}",Flip-off cap machine. Aluminium cap assembling machine. 1. This machine is used to combine aluminum part with plastic part for making flip-off seals (aluminum seals),,https://export.indiamart.com/company/sarswatienterprises-delhi/,,,,,,[],[]
47,22621809333,https://export.indiamart.com/products/?id=22621809333&pos=8&kwd=cap%20making%20machine&tags=||||8228.275|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-2-8-0|qrd:250903|mrd:250721|prdt:250903,"Fully Automatic 3 Phase Napkin Making Machine, 3.75kw",https://5.imimg.com/data5/SELLER/Default/2023/6/319790038/SG/BU/DQ/3809499/napkin-making-machine-1000x1000.jpg,$ 5446.23,5446,"{'Machine Type': 'Bandsaw', 'Production Capacity': '1,80,000 Peace/8 hours', 'Automation Grade': 'Fully Automatic', 'Phase': '3 Phase', 'Voltage': '440V or 230', 'Weight': '2200kg', 'Pattern': 'Not Applicable', 'Diameter': '20 feet X 4 feet X 5 feet (approx)', 'Brand': 'Rajshree Group of company', 'Power Consumption': '3.75kw'}",We make Fully Automatic Computerized Controlled Tissue Paper Making Machine with flexo technology in multi-color printing with high speed.  Features:Higher SpeedEasy OperatedLow MaintenanceSingle and Double Color PrintingSingle and Double Embossing,,https://export.indiamart.com/company/rajshreeenterprise-ahmedabad/,,,,,,[],[]
48,2849888548655,https://export.indiamart.com/products/?id=2849888548655&pos=9&kwd=cap%20making%20machine&tags=||||8752.144|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-2-8-0|qrd:250903|mrd:250721|prdt:250903,Napkin Making Machine,https://5.imimg.com/data5/SELLER/Default/2023/1/DY/VZ/VL/3980983/new-product-1000x1000.jpeg,$ 5673.16,5673,"{'Type of Machine': 'Napkin Making Machine', 'Production Capacity': '275 to 300 Sheet per Minute', 'Machine Material': 'Stainless Steel', 'Brand': 'AZAD', 'Automation Grade': 'Automatic', 'Voltage': '220 v'}",Napkin Making Machine,,https://export.indiamart.com/company/mohindraengineering/,,,,,,[],[]
49,2851725080648,https://export.indiamart.com/products/?id=2851725080648&pos=10&kwd=cap%20making%20machine&tags=||||8228.275|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-2-8-0|qrd:250903|mrd:250721|prdt:250903,"Electric Tissue Paper Making Machine Ahmedabad, Capacity: 800 Pieces/Hour",https://5.imimg.com/data5/IOS/Default/2024/3/405411071/RI/KL/KF/132190003/product-jpeg-1000x1000.png,$ 5389.50,5389,"{'Type of Machine': 'Tissue Paper Making Machine', 'Capacity': '800 Pieces/hour', 'Driven Type': 'Electric', 'Automation Grade': 'Automatic', 'I Deal In': 'New Only', 'Country of Origin': 'Made in India'}",We are leading manufacturer and supplier for tissue paper making machine and engaged in offering Tissue Paper Making Machine to our clients.,,https://export.indiamart.com/company/diya-industries-ahmedabad/,,,,,,[],[]
50,25725688873,https://export.indiamart.com/products/?id=25725688873&pos=11&kwd=cap%20making%20machine&tags=||||8954.051|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250721|prdt:250903,Sanitary Napkin Making Machine,https://5.imimg.com/data5/SELLER/Default/2022/11/YB/NF/RN/40202113/sanitary-napkin-making-machine-1000x1000.jpg,$ 18154.11,18154,"{'Type of Machine': 'Napkin Making Machine', 'Machine Material': 'Mild Steel', 'Power': '1 kW', 'Automation Grade': 'Automatic', 'Country of Origin': 'Made in India'}",Napkin manufacturing machine with embossing and wings shape cutting device,,https://export.indiamart.com/company/ss-enterprises-tamilnadu/,,,,,,[],[]
51,2854249646933,https://export.indiamart.com/products/?id=2854249646933&pos=12&kwd=cap%20making%20machine&tags=||||9839.57|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250721|prdt:250903,Paper Napkin Making Machine,https://5.imimg.com/data5/ANDROID/Default/2025/5/512346378/OJ/RQ/EB/143181473/product-jpeg-1000x1000.jpg,$ 5105.84,5105,"{'Type of Machine': 'Paper Dona Machine', 'Production Capacity(Piece/Hr)': '4000', 'Driven Type': 'Electric', 'Machine Type': 'Bandsaw', 'Automation Grade': 'Automatic', 'I Deal In': 'New Only', 'Country of Origin': 'Made in India'}","Introducing our Paper Napkin Making Machine, a revolutionary solution for businesses looking to streamline their napkin production process. Engineered with precision and efficiency in mind, this machine is designed to deliver high-quality paper napkins with minimal labor and maximum output.   With advanced automation features, our Paper Napkin Making Machine offers quick setup and easy operation, allowing you to produce napkins of various sizes and designs with unparalleled speed and consistency. Whether you're in the hospitality industry, catering business, or retail sector, this machine ensures that you can meet the demands of your customers with ease.",,https://export.indiamart.com/company/global-business-industries/,,,,,,[],[]
52,2854592401812,https://export.indiamart.com/products/?id=2854592401812&pos=13&kwd=cap%20making%20machine&tags=||||8788.382||product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250721|prdt:250903,Electric Bandsaw Paper Napkin Making Machine,https://5.imimg.com/data5/SELLER/Default/2024/8/440595548/ER/DS/WW/20730873/fully-automatic-tissue-paper-making-machine-1000x1000.jpg,,,"{'Type of Machine': 'Tissue Paper Making Machine', 'Driven Type': 'Electric', 'Machine Type': 'Bandsaw', 'Napkin Type': '1/4', 'Brand/Make': 'Lahooti Printech Private Limited', 'Voltage': '220V'}","We are a recognized company of the industry, involved in Manufacturing, Exporter and Importer of a commendable array of�Paper Napkin Making Machine, Toilet Roll Making Machine�and many more.",,https://export.indiamart.com/company/lahootiprintech/,,,,,,[],[]
53,21126170712,https://export.indiamart.com/products/?id=21126170712&pos=14&kwd=cap%20making%20machine&tags=||||8752.144|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250721|prdt:250903,Wax Candle Making Machine,https://5.imimg.com/data5/ZF/RC/PV/SELLER-28037573/wax-candle-making-machine-1000x1000.jpg,$ 930.40,930,"{'Candle Sizes': '4 inchs', 'Production Capacity': '300 Candles Per Batch', 'Candle Types': 'Plain', 'Brand': 'IMM', 'Usage/Application': 'Making Candles', 'Automation Grade': 'Manual', 'Material': 'Wax', 'Power Source': 'Nil', 'Weight': '250-300 kg'}","We provide high standard quality candle making machine to our customer domestic as well global under the guidance of our expert engineers at attractive prices with excellent service and performance of machine. We Indian Machine Mart never compromises with machine quality so it can give the best output with minimum time frame. Indian Machine Mart deals in variety of candle making machine like Plain Candle, Sprial Candle, Tea light Candle, Pillar Candle and many more..",,https://export.indiamart.com/company/indian-machinemart/,,,,,,[],[]
54,14086218497,https://export.indiamart.com/products/?id=14086218497&pos=15&kwd=cap%20making%20machine&tags=||||8230.883|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250721|prdt:250903,"Hariram Engineering Electric Automatic Paper Napkin Making Machine, Model Name/Number: Hr - 119, Capacity: 400 Pieces/Minute",https://5.imimg.com/data5/SELLER/Default/2021/9/EH/ZI/NB/12134575/automatic-paper-napkin-making-machine-1000x1000.png,$ 6353.94,6353,"{'Model Name/Number': 'HR - 119', 'Brand': 'Hariram Engineering', 'Automation Grade': 'Automatic', 'Capacity': '400 pieces/minute', 'Driven Type': 'Electric', 'Parent Roll Diameter': '1200 cm', 'Paper Width': '22 cm'}","We are the manufacturer of the Automatic Paper Napkin Making Machine.  Specifications:  Single Embossing and Double Color  Paper Width:22, 24, 27, 30, 33, 40 cmPrinting Unit:Single Printing / Double PrintingEmbossing Unit:Single Embossing / Double EmbossingParent roll Diameter:1200 CMParent roll Core Inner Diameter:76 CMFolding Size:1/ 4 .Speed:250000 to 300000 pieces / 10 HR ( Without Printing)Speed:240000 to 290000 pieces / 10 HR (With Printing )Speed variable according to quality size of paperPower required:AC 220 Volts, 50Hz., 2.2 KWPower Consuptions:5 kW / HourMain Motor:3 HP 1440 RPM DCBlade Motor:1.5 HP 1440 RPM ACTransmission:Timing Belts ( Chain Belt Fully auto System)Controlling System:Frequency DriveMachine Weight:1200 to 1400 kgEmbossing Design:As Per RequirementSpace Required:6 x 16 feetGSM Required:17 to 24:Hard paper 18 gsm:Soft paper 15 to 17 gsmRoll Weight ( Hard Paper):80 to 120 kgRoll Weight ( soft Paper):50 to 70 kg",,https://export.indiamart.com/company/hariram-machinery/,,,,,,[],[]
55,26288455488,https://export.indiamart.com/products/?id=26288455488&pos=16&kwd=cap%20making%20machine&tags=||||8769.508|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250721|prdt:250903,Automatic Tissue Napkin Making Machine,https://5.imimg.com/data5/SELLER/Default/2024/8/446353644/VN/KZ/JN/2060648/automatic-tissue-napkin-making-machine-1000x1000.jpg,$ 5911.43,5911,"{'Capacity': '500 Pcs/Min', 'Machine Type': 'Tissue Napkin Machine', 'Voltage': '0.6 MPA', 'Driven Type': 'Panal', 'Automation Grade': 'Automatic', 'Brand/Make': 'Adco Print Pack'}","This kind of napkin folding machine is mainly used for embossing, folding, electronic counting, and cutting rolled paper, which is cut well into square or rectangular napkin paper. If you need machine with embossing and color printing design, it can be customized according to your detailed requests.",,https://export.indiamart.com/company/adco-print-pack/,,,,,,[],[]
56,16254863173,https://export.indiamart.com/products/?id=16254863173&pos=17&kwd=cap%20making%20machine&tags=||||8747.223|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250721|prdt:250903,Ac Or Dc Fully Automatic Paper Napkin Making Machine,https://5.imimg.com/data5/SELLER/Default/2024/10/461040620/TW/QF/JO/5908514/paper-napkin-making-machine-1000x1000.png,$ 6240.48,6240,"{'Production Capacity(Piece/Hr)': '10000', 'Driven Type': 'Ac Or Dc', 'Machine Type': 'Fully Automatic', 'Capacity': '275 to 300 sheet per mint.', 'Automatic Grade': 'Automatic', 'Phase': '3', 'Weight': '10 ton', 'Voltage': '220 v'}","Manufactured in compliance with the set industry norms and guidelines, quality of this Paper Napkin Making Machine is highly standardized. The finest raw materials and modern technology applied in its making, gives the product, superior precision, strength, functionality and functional life. In addition to this, the offered range is reasonably priced.  Features: Unmatched strengthUser friendlyHigh precision  Specifications:  Size  9"" to 12""  Color of Printing  Double color flexographic printing  Motor  2 HP DC motor with DC drive (I Phase)  Speed  275 to 300 sheets/min  Weight  2200 Kgs (approx.)  Man Power  One Operator & 2 Packers  Raw Material  Tissue Paper 18 to 27 gsm  Max. Unwind Dia  40"" Max  Dimension  110"" x 85"" x 80"" (lxbxh)  Embossing Unit  One male female embossing set",,https://export.indiamart.com/company/mohindra-engg/,,,,,,[],[]
57,7029919412,https://export.indiamart.com/products/?id=7029919412&pos=18&kwd=cap%20making%20machine&tags=||||8211.142|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250721|prdt:250903,"Unity Metals Tin Can Making Machine, 5.0 Hp",https://4.imimg.com/data4/AU/AQ/IOS-3591907/product-1000x1000.jpeg,$ 2382.73,2382,"{'Brand': 'Unity Metals', 'Power Consumption': '5.0 HP', 'Capacity': '1/4 ltr-5 ltr', 'Output': '30/40 per minute', 'Net weight': '300 Kgs', 'Shipment case dimensions': '48 x 36 x 48 cm'}",We are one of the leading manufacturers & traders of Tin Can Making Machine.,,https://export.indiamart.com/company/unitymetals/,,,,,,[],[]
58,19863199255,https://export.indiamart.com/products/?id=19863199255&pos=19&kwd=cap%20making%20machine&tags=||||8584.299||product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250721|prdt:250903,Composite Can Making Machine,https://5.imimg.com/data5/SELLER/Default/2024/4/409537205/DL/MG/GU/39558/composite-can-making-machine-1000x1000.jpg,,,"{'Brand': 'SODALTECH', 'Machine Material': 'Mild Steel', 'Automation Grade': 'AUTOMATIC', 'Phase': '3', 'Material': 'KRAFT PAPER', 'Country of Origin': 'Made in India'}","The Composite Can Making Plant is suitable to make Composite Cans for packaging of detergents, liquor bottles, automobile components, engineering goods, laminated cans for packaging of potato wafers, fruit drink, etc. These composite cans are eco-friendly as they are easily disposable and recyclable. The can body maker is fitted with a folding and heat sealing equipment to heat seal inner aluminium foil layer for leak proof cans. The key feature of this production line is its high performance with low maintenance cost. The composite cans making machinery comes with other optional equipment for producing composite cans, which include labelling machine, can flanger and can seamer. The composite can production line facilitates easy interchangeability of toolings for various sizes of cans. SALIENT FEATURES Output : 30,000 cans per day of 24 hours operation depending upon the sizes Minimum inner diameter of the can : 25 mm Maximum inner diameter of the can : 100 mm Maximum height of the can : 525 mm Maximum Wall thickness : 3 mm",,https://export.indiamart.com/company/sodaltech/,,,,,,[],[]
59,19423690155,https://export.indiamart.com/products/?id=19423690155&pos=20&kwd=cap%20making%20machine&tags=||||8168.6484|Price|product||-|-res:RC3|ktp:N0|stype:attr=1|mtp:S|wc:3|qr_nm:gd|cs:13478|com-cf:nl|ptrs:na|mc:5508|cat:164|qry_typ:P|lang:en|rtn:0-0-0-0-1-9-0|qrd:250903|mrd:250721|prdt:250903,APPL Semi Automatic Rope Making Machine,https://5.imimg.com/data5/SELLER/Default/2024/11/465388186/OV/NU/XD/6696491/semi-automatic-rope-making-machine-1000x1000.jpg,$ 2552.92,2552,"{'Machine Material': 'Mild Steel', 'Brand': 'APPL', 'Phase': 'Three Phase', 'Automatic Grade': 'Semi-Automatic', 'Power Source': 'Electric', 'Voltage': '415 V', 'Power Consumption': '6 kW'}","Product Details BrandAPPLPower Consumption5 hpVoltage415 V ACPhase3ConditionNewAvailable MaterialMS, SSMotor Power5 hpDiameter2 - 6 mm Key Features- We are specialized in manufacturing Rope making a machine of various diameters with a range of various diameters with a range of product and capacitySpecial designs of the machineRope Lay S & Z TypeAdjustable Twist in StandA.V.M. Paid for vibration free & smooth workingSliding Cover for smooth & quick operation for safety propose'V' Belt and Timing Belt DriveHigh-speed Rope making a machineOptimum production & Easy to operateBest yarn quality & high productivityUniform counterbalancing   Price Range- 2.5L to 38L   Available Models Model NoStandardPLC BasedNo of PlyRope SizeNo. of BobbinAPPL/R-2 A3YesNo32 to 5 mm3 x 2 = 6APPL/R-2 D4YesNo42 to 5 mm4 x 1 = 4APPL/R-2 A3 HYesNo32 to 5 mm3 x 1 = 3APPL/R-2 D4 HYesNo42 to 5 mm4 x 1 = 4APPL/26/3/6YesNo32 to 6 mm3 x 1 = 3APPL/26/3/9YesNo32 to 6 mm3 x 3 = 9APPL/26/4/8YesNo42 to 6 mm4 x 2 = 8APPL/26/4/12YesNo42 to 6 mm4 x 2 = 8",,https://export.indiamart.com/company/aawadkrupaplastomech/,"Gujarat, India",4.1,,,,"['USA', 'Bangladesh', 'Nepal', 'Sri Lanka', 'Saudi Arabia']","['Verified Exporter', 'Verified', 'TrustSEAL Verified', 'TrustSEAL', 'Manufacturer']"
60,2853095350188,https://export.indiamart.com/products/?id=2853095350188,Mild Steel Way Type Gang Milling And Fine Boring Machine,https://5.imimg.com/data5/SELLER/Default/2023/12/370751903/WR/AG/XE/949553/way-type-gang-milling-and-fine-boring-machine-1000x1000.jpg,$ 39712.12,39712,"{'Max Boring Depth': '200 feet', 'Job Material': 'Metal', 'Material': 'Mild Steel', 'Usage/Application': 'industrial', 'Automation Grade': 'Automatic', 'Country of Origin': 'Made in India'}",Machine   Way Type Gang Milling And Fine Boring Machine- Model 1164   Component   Knuckle - L.H. & R.H.   Operation   Boring Dia. Range Dia.22 To 38 mm (H7 & R7) in Steel and PB bush   Cycle time(Output/hr)   @100 Pcs./12 Hours,,https://export.indiamart.com/company/patsonmachines/,,,,,,[],[]
61,13082958912,https://export.indiamart.com/products/?id=13082958912,"Stainless Steel Intercooler Tube Expansion Machine, For Industrial, Max Force Or Load: 30-60 Ton",https://4.imimg.com/data4/HQ/NH/ANDROID-1671360/product-1000x1000.jpeg,$ 28365.80,28365,"{'Usage/Application': 'Industrial', 'Max Force Or Load': '30-60 ton', 'Material': 'Stainless Steel', 'Control Type': 'Non-CNC', 'Automation Grade': 'Automatic', 'Job Thickness': 'As per requirement'}","To furnish the varying desires of our customers, we are immersed in offering a world class consignment of expansion machine",,https://export.indiamart.com/company/dkkservices/,,,,,,[],[]
62,8951723312,https://export.indiamart.com/products/?id=8951723312,Rounak Heat Setter Machine,https://5.imimg.com/data5/SELLER/Default/2024/9/449650220/RY/NS/HD/2718429/heat-setter-machine-1000x1000.jpg,,,"{'Material of Construction': 'Stainless steel', 'Power Source': 'Electric', 'Application': 'Shoes Industry', 'Machine Type': 'Automatic', 'Voltage': '240V', 'Brand': 'Rounak'}",We are the leading supplier of Heat Setter Machine made from high quality material at competitive prices.,,https://export.indiamart.com/company/rounak-udyog/,,,,,,[],[]
63,2854255304630,https://export.indiamart.com/products/?id=2854255304630,Automatic Door Close Open SPM Machine,https://5.imimg.com/data5/SELLER/Default/2024/6/426556194/EF/XA/PX/26748138/safety-automatic-door-open-close-machine-outer-body-1000x1000.jpg,$ 737.51,737,"{'Usage': 'For Automatic Door Close Open', 'Automation Grade': 'Automatic', 'Body Material': 'MS', 'Power Source': 'Electric', 'Phase': '1 Phase', 'Voltage': '230V'}","An Automatic Door Close Open SPM Machine is a specialized system designed to automate the opening and closing of doors on industrial or commercial machinery. It integrates sensors to detect movement or proximity, which trigger actuators like electric motors or pneumatic cylinders to operate the doors automatically. This technology enhances operational efficiency, safety, and convenience in environments where frequent door access is required but manual operation is impractical. The system typically includes a control unit to manage door movements, ensuring seamless integration with the machine's operational cycle. Regular maintenance and safety checks are crucial to ensure reliable and safe operation over time.",,https://export.indiamart.com/company/panchal-engineers-haryana/,,,,,,[],[]
